Episode,Step,Avg_Success,Avg_Reward,Avg_Cost
2365,63,87,0.7635352558722843,0
2366,63,87,0.7666866233070505,0
2367,63,87,0.7669092496308622,0
2368,63,87,0.7679201548556921,0
2369,63,88,0.8206687645764214,0
2370,62,88,0.818144021365897,0
2371,62,89,0.8765420350512614,0
2372,62,89,0.8768427099553991,0
2373,63,89,0.880982829838631,0
2374,63,89,0.8763052352737759,0
2375,63,89,0.8726763173785185,0
2376,65,89,0.8748192273905624,0
2377,65,89,0.8789686793122564,0
2378,65,89,0.8749238610045177,0
2379,64,90,0.9411544885659714,0
2380,64,90,0.9368264871264,0
2381,64,90,0.9363487369554241,0
2382,63,91,1.0042937191213606,0
2383,61,92,1.0837569654557047,0
2384,60,92,1.0929514835644114,0
2385,60,92,1.0875361617710042,0
2386,60,92,1.0948130677742482,0
2387,59,92,1.085336303721142,0
2388,60,92,1.0886798340137647,0
2389,59,92,1.0863882013162038,0
2390,60,92,1.0851795053165005,0
2391,60,92,1.0835906295533824,0
2392,61,92,1.079551994421945,0
2393,61,92,1.0769030471713814,0
2394,61,92,1.08532591039404,0
2395,61,92,1.084624354300049,0
2396,62,92,1.0813513836063975,0
2397,62,92,1.0715917329080002,0
2398,63,92,1.0628295766502014,0
2399,63,92,1.065336362659964,0
2400,63,92,1.0732071589269072,0
2401,62,92,1.0772189396140492,0
2402,63,92,1.0843082793788381,0
2403,62,92,1.0794096694686777,0
2404,62,92,1.0835697809034355,0
2405,62,92,1.0845867410474783,0
2406,62,91,1.0178434901112086,0
2407,64,90,0.9817936568600453,0
2408,64,90,0.9766423777756609,0
2409,64,89,0.9067121838765706,0
2410,65,89,0.9037434400908205,0
2411,65,89,0.900380263979223,0
2412,65,89,0.9008320348138477,0
2413,65,89,0.8986540873149897,0
2414,64,89,0.8987099806649167,0
2415,65,89,0.8935992106410958,0
2416,65,89,0.8998265306476787,0
2417,64,89,0.8983816875878073,0
2418,64,89,0.901085138452454,0
2419,63,89,0.8963672001040323,0
2420,64,89,0.9050345859825393,0
2421,64,88,0.835018203792606,0
2422,63,89,0.9078347524706988,0
2423,62,90,0.9833139906576617,0
2424,62,90,0.9775178695199793,0
2425,62,90,0.9815103540858036,0
2426,61,89,0.9243092563850587,0
2427,61,90,0.9901456712474829,0
2428,62,90,0.9922749286247199,0
2429,61,90,0.9871635623215479,0
2430,61,90,0.9826015757149799,0
2431,60,90,0.9802529120756298,0
2432,60,90,0.9799873211941668,0
2433,60,90,0.9809549447855898,0
2434,60,90,0.9730679740906271,0
2435,60,90,0.9725166865774009,0
2436,61,90,0.9667661144060185,0
2437,62,90,0.9460462745710901,0
2438,62,90,0.948594551034148,0
2439,60,91,1.0260929240460974,0
2440,62,90,0.9895751907663544,0
2441,62,89,0.9262304299544667,0
2442,62,89,0.9163603089154821,0
2443,63,89,0.9168872638941866,0
2444,64,88,0.8372414039155592,0
2445,64,88,0.8402911262853194,0
2446,64,89,0.9088351544329089,0
2447,65,89,0.8940564665348393,0
2448,66,89,0.8983224817515475,0
2449,65,89,0.8868303753213149,0
2450,65,88,0.8247799632870919,0
2451,66,88,0.8162383519262403,0
2452,66,88,0.8133756855000138,0
2453,66,88,0.8168252788540303,0
2454,67,87,0.7500862922366105,0
2455,67,86,0.6868935279208563,0
2456,66,87,0.7532046583746888,0
2457,66,87,0.7525139945266165,0
2458,66,87,0.7530888331202186,0
2459,66,87,0.7551194588151157,0
2460,67,87,0.749250770889721,0
2461,66,87,0.7500481777764253,0
2462,67,87,0.7429740259666323,0
2463,67,87,0.7328870824221849,0
2464,68,87,0.7432281750869333,0
2465,68,87,0.7389180549104094,0
2466,68,87,0.7292043396118424,0
2467,69,87,0.719944103736143,0
2468,71,86,0.6829622031968938,0
2469,71,86,0.6914232331083077,0
2470,72,86,0.6812331587785775,0
2471,72,86,0.6823933409188794,0
2472,72,86,0.6782287563604222,0
2473,71,86,0.6810818187042059,0
2474,71,86,0.6839651917560877,0
2475,72,87,0.7424602677567782,0
2476,71,87,0.7444338653410705,0
2477,71,87,0.7381051607650625,0
2478,73,86,0.696730371556423,0
2479,74,85,0.6345655888959482,0
2480,74,85,0.6361462330899849,0
2481,74,85,0.644974121124269,0
2482,74,85,0.6419326996815107,0
2483,74,85,0.6430695979867778,0
2484,74,85,0.6432634052646062,0
2485,75,85,0.6511495241907141,0
2486,75,85,0.6475684269715748,0
2487,76,85,0.6550981357100136,0
2488,76,85,0.6602797126968107,0
2489,76,85,0.6636068870534837,0
2490,75,85,0.663441364626542,0
2491,75,85,0.6665947768009756,0
2492,75,85,0.6672807574236321,0
2493,78,84,0.6267260321707545,0
2494,77,84,0.6253690463968633,0
2495,77,84,0.6206864795194087,0
2496,77,84,0.6206906055415129,0
2497,76,84,0.6342608796770765,0
2498,76,84,0.6418153598869503,0
2499,76,84,0.6432699386903369,0
2500,76,84,0.6411493470833921,0
2501,76,84,0.6337883320951186,0
2502,75,84,0.6306721685302727,0
2503,76,84,0.6387277355918013,0
2504,76,84,0.6378817831480228,0
2505,76,84,0.6374183538590842,0
2506,76,85,0.695603478833782,0
2507,73,86,0.7288658446387671,0
2508,73,86,0.7303786168747866,0
2509,72,87,0.8035646491019179,0
2510,71,87,0.8018927128576797,0
2511,72,87,0.801269569409651,0
2512,72,87,0.8055626184061293,0
2513,72,87,0.8033370609894519,0
2514,75,86,0.7642240085790581,0
2515,74,86,0.764419821108404,0
2516,74,86,0.7627147354732188,0
2517,74,86,0.7617397381376395,0
2518,73,86,0.7576252041209409,0
2519,73,86,0.7589206068042585,0
2520,73,86,0.7576575066719125,0
2521,73,87,0.8243442991410302,0
2522,72,87,0.8208718668750408,0
2523,71,87,0.8158548058277847,0
2524,71,87,0.8197513052296744,0
2525,73,86,0.7852969420735644,0
2526,73,87,0.8464096648420127,0
2527,73,87,0.8523676937596792,0
2528,73,87,0.852150649108171,0
2529,73,87,0.8571067322941417,0
2530,73,87,0.8590167964726606,0
2531,74,87,0.855094084352113,0
2532,74,87,0.8475478025002849,0
2533,74,87,0.8472744726542806,0
2534,76,86,0.8163603396679173,0
2535,76,86,0.8103355430032024,0
2536,75,86,0.8162112489795618,0
2537,74,87,0.8934466086313841,0
2538,75,87,0.891965417851352,0
2539,75,87,0.8877959439494952,0
2540,75,87,0.8863650980720741,0
2541,75,88,0.9521638596373123,0
2542,75,88,0.9587322901574408,0
2543,74,88,0.9538129925926659,0
2544,73,89,1.0335064109171253,0
2545,74,89,1.0320692613034952,0
2546,74,89,1.0326920496917773,0
2547,73,89,1.0540247002675642,0
2548,73,89,1.0570574788715204,0
2549,73,89,1.0652628987062236,0
2550,73,90,1.1205988060671552,0
2551,71,90,1.1303908499342106,0
2552,71,90,1.1363928551215394,0
2553,71,90,1.132644546859683,0
2554,70,91,1.1934858124831407,0
2555,70,92,1.2566928035521596,0
2556,69,92,1.2540137185121603,0
2557,70,92,1.2463806379366906,0
2558,70,92,1.2429483702372999,0
2559,70,92,1.2427357743856737,0
2560,69,92,1.2452487851529623,0
2561,69,92,1.2456674159332215,0
2562,69,92,1.2532581781679801,0
2563,68,92,1.2532707710834257,0
2564,68,92,1.249333664820533,0
2565,68,91,1.1819295609593428,0
2566,68,91,1.1872108743051104,0
2567,67,91,1.1959576032625956,0
2568,64,92,1.2302705439309103,0
2569,64,92,1.223425885947745,0
2570,63,92,1.2383998807765055,0
2571,63,92,1.2410974727071333,0
2572,64,92,1.247108484642904,0
2573,64,92,1.2391251358076443,0
2574,65,92,1.234193578081995,0
2575,63,92,1.242253901817694,0
2576,62,92,1.2433560637327354,0
2577,63,92,1.2389627837704937,0
2578,60,93,1.2737956361601572,0
2579,60,94,1.3395084244258577,0
2580,60,94,1.3364922244510489,0
2581,60,94,1.332348835024877,0
2582,59,94,1.3327721592494164,0
2583,59,94,1.3268723611057611,0
2584,59,94,1.3235423516378615,0
2585,59,94,1.3219749670558485,0
2586,59,93,1.251071782013296,0
2587,58,93,1.2511290463049773,0
2588,58,93,1.2472113239475402,0
2589,59,93,1.250915312856796,0
2590,59,93,1.2528469232994939,0
2591,59,93,1.24883720228112,0
2592,59,93,1.25190198270966,0
2593,56,94,1.2936074128828294,0
2594,56,94,1.2951259039051184,0
2595,56,94,1.29764076397636,0
2596,56,94,1.2932506364479013,0
2597,56,94,1.2849298404797265,0
2598,57,94,1.2859165763889724,0
2599,58,94,1.2780495624418655,0
2600,57,94,1.2808228900085488,0
2601,58,94,1.292071358914236,0
2602,58,94,1.2944935632298984,0
2603,58,94,1.2927568987069935,0
2604,58,94,1.288204675229481,0
2605,58,94,1.2887022031436026,0
2606,58,94,1.291510744251991,0
2607,59,94,1.3010474273388537,0
2608,59,94,1.3046009858477192,0
2609,58,94,1.307994231021803,0
2610,59,94,1.320617145168435,0
2611,58,94,1.324610600826636,0
2612,58,94,1.3224254121457488,0
2613,58,94,1.3272573424678558,0
2614,55,95,1.3631167533399275,0
2615,56,94,1.3032802908575831,0
2616,57,93,1.2267245432815252,0
2617,57,93,1.2257776234891935,0
2618,58,92,1.1581417223472819,0
2619,58,92,1.159375561665438,0
2620,58,92,1.154670130341474,0
2621,58,92,1.1461266510432324,0
2622,58,92,1.1407634073995723,0
2623,59,91,1.081971492970988,0
2624,59,91,1.0857988696416578,0
2625,57,92,1.120412228634741,0
2626,56,92,1.1118841653980054,0
2627,56,92,1.1098804621153249,0
2628,56,92,1.1108030845165922,0
2629,56,92,1.1170509475969448,0
2630,56,91,1.0537576495168468,0
2631,56,91,1.056465200272869,0
2632,57,91,1.0691452636788745,0
2633,56,91,1.0699706345153208,0
2634,54,92,1.101152314386254,0
2635,54,92,1.1061004229177889,0
2636,54,91,1.0389641574685629,0
2637,54,91,1.0344518491005692,0
2638,54,91,1.0333001438372411,0
2639,53,91,1.0389548133274185,0
2640,50,92,1.0783144413055379,0
2641,52,92,1.0710528553165022,0
2642,54,92,1.0670612796423484,0
2643,53,92,1.0631085596447338,0
2644,53,92,1.0630885724657673,0
2645,53,92,1.0635124819706652,0
2646,53,92,1.0618341550374861,0
2647,55,91,0.9760226926864379,0
2648,57,90,0.8889803494727494,0
2649,58,90,0.8869794135918164,0
2650,58,90,0.8853187050302768,0
2651,57,90,0.8844124650960111,0
2652,58,90,0.8792020441293971,0
2653,58,89,0.8211079612169669,0
2654,58,88,0.7623603001172705,0
2655,59,88,0.7618097076199593,0
2656,60,88,0.7634940746736356,0
2657,59,88,0.7701769110682471,0
2658,59,88,0.7711113578901677,0
2659,60,87,0.7093256466911225,0
2660,61,87,0.7095210927614062,0
2661,61,87,0.706111265635609,0
2662,60,87,0.7091354079456323,0
2663,61,87,0.71464362028104,0
2664,61,87,0.7141776751103134,0
2665,61,88,0.7863919613491999,0
2666,60,88,0.7804088817890988,0
2667,60,88,0.7808671329338358,0
2668,60,88,0.77642623048092,0
2669,60,88,0.7835904377750376,0
2670,60,88,0.7811991520440461,0
2671,60,88,0.7808739325804891,0
2672,60,88,0.7798643192095005,0
2673,60,88,0.7866187427360819,0
2674,60,87,0.7260431009582499,0
2675,60,87,0.7293254586733201,0
2676,60,87,0.7322576717292213,0
2677,59,87,0.7414594539236532,0
2678,59,87,0.7461271378938363,0
2679,60,87,0.7472051558717249,0
2680,61,87,0.7524000092647657,0
2681,61,86,0.679778599616202,0
2682,62,86,0.6821507621725504,0
2683,62,86,0.6844605237414544,0
2684,62,86,0.6836790373345321,0
2685,62,86,0.683966010208842,0
2686,63,86,0.6809389178810125,0
2687,63,86,0.6748742192919781,0
2688,63,85,0.620247947148182,0
2689,62,85,0.6158460033434858,0
2690,63,85,0.6103441185441807,0
2691,63,85,0.6136465485494591,0
2692,62,85,0.6117867657084025,0
2693,62,85,0.6130204361381948,0
2694,62,85,0.6182263010631323,0
2695,63,85,0.6202786742321222,0
2696,63,85,0.6297482384352953,0
2697,64,85,0.6257969236544341,0
2698,64,85,0.62912401767755,0
2699,62,85,0.6305054172601559,0
2700,62,85,0.6239407125751495,0
2701,62,85,0.6201253131109297,0
2702,62,85,0.6139472247504636,0
2703,62,85,0.6174264168374247,0
2704,62,85,0.6218588707230992,0
2705,62,85,0.6134546219937511,0
2706,61,85,0.6140445205087781,0
2707,61,84,0.5375895698607929,0
2708,61,84,0.540415271996244,0
2709,61,84,0.5388653175050422,0
2710,61,84,0.5349340780528291,0
2711,63,83,0.44626288791725527,0
2712,63,83,0.4405482548738655,0
2713,63,83,0.4443437577698205,0
2714,63,83,0.448886868442205,0
2715,63,84,0.5097203812406224,0
2716,62,85,0.5905745571323496,0
2717,63,85,0.5936006319017906,0
2718,65,85,0.6270145693802625,0
2719,65,85,0.6281461774310446,0
2720,65,85,0.6360326155516668,0
2721,65,85,0.6487864050021744,0
2722,65,85,0.6543960807830445,0
2723,64,86,0.7212034070616937,0
2724,64,86,0.7151163357248879,0
2725,64,86,0.7129411136670387,0
2726,65,86,0.7166243318804482,0
2727,65,86,0.7134644132816175,0
2728,65,86,0.7137806269792781,0
2729,66,85,0.6375202558036835,0
2730,66,86,0.7041875305549183,0
2731,66,86,0.7036147292597161,0
2732,66,86,0.6981191416048387,0
2733,66,86,0.6944862426408508,0
2734,66,86,0.7027754057930724,0
2735,66,85,0.6438916388140933,0
2736,66,86,0.7105403258568549,0
2737,67,86,0.7187679487244167,0
2738,67,86,0.7160007674047665,0
2739,66,86,0.7097558815205411,0
2740,67,85,0.6352888392713794,0
2741,66,85,0.6459068480237329,0
2742,65,85,0.6565000703801342,0
2743,68,85,0.636757278592413,0
2744,67,85,0.6354781416487821,0
2745,67,85,0.6371711718929873,0
2746,67,85,0.6328675825624669,0
2747,65,86,0.7083632090139509,0
2748,62,87,0.7974422921227596,0
2749,62,86,0.7389515216472864,0
2750,62,86,0.7412271731729925,0
2751,62,86,0.7373329295973599,0
2752,62,85,0.6695947323214568,0
2753,62,86,0.7238858588446238,0
2754,61,87,0.7842927727555434,0
2755,60,87,0.7885619403802775,0
2756,60,87,0.7843964166644946,0
2757,61,87,0.7864116842121802,0
2758,61,87,0.7939484249738962,0
2759,60,88,0.8616115866539985,0
2760,59,88,0.8624488258859128,0
2761,62,87,0.8247806125259012,0
2762,62,87,0.8243494005439789,0
2763,63,87,0.823851023552379,0
2764,62,87,0.8230865498733693,0
2765,61,87,0.8135839932513409,0
2766,62,87,0.8205269379270248,0
2767,62,87,0.8246570167046957,0
2768,63,87,0.8222977533409357,0
2769,63,87,0.8192073346333564,0
2770,63,87,0.8161134942489662,0
2771,63,87,0.8139604369233348,0
2772,62,87,0.8115500166880883,0
2773,63,86,0.7425065428818561,0
2774,62,87,0.7997230252260306,0
2775,62,87,0.7906683966992386,0
2776,62,87,0.7914550250312277,0
2777,63,87,0.78909553611511,0
2778,63,87,0.7848893242129088,0
2779,62,87,0.7870143015109897,0
2780,64,86,0.7019231827215663,0
2781,64,87,0.7737853356623055,0
2782,64,87,0.7749187684719618,0
2783,64,87,0.7774451824565586,0
2784,65,86,0.7060605832011606,0
2785,65,86,0.704821023280656,0
2786,63,87,0.7780959604339841,0
2787,63,86,0.7258196753528137,0
2788,64,87,0.7806273937490005,0
2789,64,87,0.7765445174564775,0
2790,63,86,0.7221492939356358,0
2791,63,86,0.7214733890940078,0
2792,63,86,0.7249299640331992,0
2793,63,86,0.7190627064702676,0
2794,62,86,0.7116261942645178,0
2795,62,86,0.7121455595882253,0
2796,62,86,0.7135276956818234,0
2797,61,86,0.7218871246985327,0
2798,60,86,0.7128088133767414,0
2799,60,86,0.7143365052141416,0
2800,61,86,0.7214579330765809,0
2801,60,86,0.7143120060683396,0
2802,61,86,0.7208626571934837,0
2803,60,86,0.7140232555134389,0
2804,60,86,0.7071550181400198,0
2805,61,85,0.6463326692382543,0
2806,61,85,0.6491799302945583,0
2807,60,86,0.7212608898884355,0
2808,60,86,0.7169487468234002,0
2809,60,86,0.7184474207378662,0
2810,60,86,0.7181856937065458,0
2811,58,87,0.8069829577264318,0
2812,57,87,0.807784419295931,0
2813,57,87,0.8051392543815018,0
2814,57,87,0.801510174957657,0
2815,57,87,0.8032597175739647,0
2816,57,87,0.7978113377407134,0
2817,56,87,0.7910107334853091,0
2818,53,88,0.8229897294318653,0
2819,53,88,0.8250104290255694,0
2820,55,88,0.8100015759989038,0
2821,55,88,0.8097742350175394,0
2822,55,88,0.8071818912433809,0
2823,54,88,0.8029428321900195,0
2824,55,88,0.810304490349663,0
2825,55,88,0.8081713581489748,0
2826,54,88,0.8136252860545937,0
2827,54,88,0.8158106286272232,0
2828,54,88,0.8140819586331781,0
2829,53,89,0.8875691265177739,0
2830,53,89,0.8873985442642879,0
2831,53,89,0.8916088866449718,0
2832,53,89,0.8943422455557447,0
2833,53,88,0.839722221345437,0
2834,53,88,0.8305218184001569,0
2835,55,88,0.8038500018122431,0
2836,55,87,0.733629529451282,0
2837,55,87,0.7306228885317978,0
2838,55,87,0.7315309302027163,0
2839,55,87,0.7335073982815083,0
2840,56,87,0.7344411554427643,0
2841,58,86,0.6541537737504405,0
2842,57,86,0.6524248391490255,0
2843,56,86,0.6744054187515576,0
2844,56,86,0.6765404434602533,0
2845,59,85,0.6440469303780992,0
2846,59,85,0.6526395640576084,0
2847,59,85,0.6580372153927238,0
2848,59,85,0.6502309633006007,0
2849,60,86,0.7080850431818181,0
2850,60,86,0.7129730230692439,0
2851,60,86,0.718166010070745,0
2852,59,87,0.7843039845099338,0
2853,60,87,0.7925243235921152,0
2854,60,87,0.7966373808269054,0
2855,59,87,0.7922765597288162,0
2856,60,87,0.794884089972511,0
2857,59,87,0.7916820375790485,0
2858,59,87,0.7837289211067037,0
2859,59,87,0.7799509722279981,0
2860,59,87,0.7873177479493098,0
2861,57,88,0.8287497159355917,0
2862,57,88,0.8255789529049434,0
2863,56,88,0.8189147861540914,0
2864,56,88,0.8136716842331588,0
2865,56,87,0.7596915975079537,0
2866,56,87,0.7514334779844285,0
2867,56,87,0.7486744924665618,0
2868,56,87,0.746654966311362,0
2869,55,87,0.7485793959217335,0
2870,56,87,0.7512861045317913,0
2871,55,87,0.7510522370094622,0
2872,55,87,0.7511224916608262,0
2873,58,87,0.7860488214351427,0
2874,58,87,0.7966660077923189,0
2875,58,87,0.8006352428632999,0
2876,59,87,0.7934854008869479,0
2877,59,87,0.7991993759742217,0
2878,59,87,0.8051866949100258,0
2879,59,87,0.8028269417707088,0
2880,57,88,0.8950005151431287,0
2881,56,88,0.890216906134101,0
2882,56,88,0.8855752397590004,0
2883,56,88,0.8832519776612208,0
2884,55,89,0.9587999426345959,0
2885,55,89,0.9580092267022156,0
2886,55,89,0.9576278005429231,0
2887,55,90,1.0129797889926158,0
2888,55,90,1.0145804769248388,0
2889,55,90,1.0116119474969492,0
2890,55,91,1.0692354800231443,0
2891,56,91,1.0514585007592723,0
2892,56,91,1.0576313570566163,0
2893,56,91,1.0643278379697767,0
2894,56,91,1.06439344459739,0
2895,57,91,1.0649524488539646,0
2896,56,91,1.0629644065681532,0
2897,56,91,1.0582545201252833,0
2898,57,91,1.058908131057924,0
2899,57,90,1.0015496217185318,0
2900,57,90,1.0008988800557017,0
2901,58,90,1.010152701652205,0
2902,57,90,1.0130744735226653,0
2903,58,90,1.0123450846113884,0
2904,59,90,1.0103569532191068,0
2905,58,91,1.0739757831094903,0
2906,58,91,1.0671491837574285,0
2907,58,90,1.010004467270628,0
2908,59,90,1.0135749946490977,0
2909,59,90,1.017511109661209,0
2910,59,90,1.018858701258796,0
2911,60,90,1.0136474231005559,0
2912,60,90,1.0200461194970558,0
2913,60,90,1.0180566833288323,0
2914,61,90,1.021896287363852,0
2915,60,90,1.0181564140253614,0
2916,60,90,1.0197493428111921,0
2917,60,90,1.0241464712404558,0
2918,60,90,1.0222355582941236,0
2919,60,90,1.0216736502762798,0
2920,58,90,1.030043419585927,0
2921,58,90,1.019291012366666,0
2922,58,90,1.018764639390065,0
2923,58,90,1.023505791747375,0
2924,57,90,1.0199934284439223,0
2925,59,90,1.00548688934221,0
2926,59,90,1.0012559971775772,0
2927,59,90,0.995887271624888,0
2928,60,90,0.9951292301229114,0
2929,60,90,0.9949037202148611,0
2930,62,89,0.9123739902913076,0
2931,62,89,0.9126146921939653,0
2932,62,89,0.9125218121200305,0
2933,62,90,0.9623019815846783,0
2934,61,90,0.9604226677730184,0
2935,59,91,1.0406450840067556,0
2936,59,92,1.1061443300736573,0
2937,59,92,1.1064900888530973,0
2938,59,92,1.1049967533750895,0
2939,59,92,1.1120226825033752,0
2940,57,93,1.19338532494432,0
2941,55,94,1.2651770498073165,0
2942,55,94,1.2601096742162918,0
2943,54,94,1.2639710946758713,0
2944,54,93,1.1936178233852115,0
2945,52,94,1.2215621406217543,0
2946,52,94,1.2176225739722577,0
2947,52,94,1.2005430829578108,0
2948,52,94,1.2077112886735266,0
2949,52,94,1.2108560735063656,0
2950,52,94,1.2092911705800362,0
2951,51,94,1.2086157555232786,0
2952,52,94,1.215508505842372,0
2953,52,94,1.2116301951098285,0
2954,52,94,1.2149189689482591,0
2955,52,94,1.217288885741218,0
2956,55,94,1.2050642065151624,0
2957,55,94,1.2086315448262759,0
2958,55,94,1.2098064936191804,0
2959,55,94,1.2136890652875445,0
2960,56,93,1.1337905162998505,0
2961,55,93,1.1372925574222608,0
2962,55,93,1.1403106679471238,0
2963,56,93,1.1469587026775843,0
2964,56,93,1.1448517305084533,0
2965,55,94,1.2022313912638491,0
2966,56,94,1.211629111250586,0
2967,56,94,1.206859371797691,0
2968,56,94,1.2156913508759317,0
2969,57,94,1.2064982552111179,0
2970,57,94,1.2033320329926938,0
2971,59,93,1.1651564025000698,0
2972,59,93,1.170479976153656,0
2973,57,94,1.2064557249990322,0
2974,57,94,1.2090271590190969,0
2975,58,94,1.2081907302287436,0
2976,58,94,1.2108052254335053,0
2977,58,94,1.2017723893078074,0
2978,58,94,1.1972435000987753,0
2979,58,93,1.1335286023357911,0
2980,57,93,1.123450896167851,0
2981,57,93,1.134267917210891,0
2982,58,93,1.1410125871661148,0
2983,57,93,1.1354538611259342,0
2984,57,93,1.1341895695153652,0
2985,58,93,1.1340759104426978,0
2986,57,93,1.1371426541108667,0
2987,57,93,1.1441076889757096,0
2988,57,93,1.1427037729818403,0
2989,57,93,1.146067474480442,0
2990,59,93,1.1438017707045218,0
2991,59,93,1.1542629834643594,0
2992,58,93,1.143521740027427,0
2993,58,93,1.1433183885627658,0
2994,58,93,1.1357561448944944,0
2995,58,93,1.1317758212104854,0
2996,60,92,1.0932979489216996,0
2997,61,92,1.0923605947039505,0
2998,60,92,1.0921650514827526,0
2999,60,93,1.154010569721595,0
3000,60,92,1.0904419204272744,0
3001,60,92,1.088030205187988,0
3002,60,92,1.0778404900484202,0
3003,59,92,1.0785653513350006,0
3004,58,92,1.0804860319738692,0
3005,58,92,1.0860322983010156,0
3006,59,92,1.0924905331229275,0
3007,61,92,1.1189932553895232,0
3008,61,92,1.1197085708199483,0
3009,61,92,1.1161194669716679,0
3010,60,92,1.1143661545664691,0
3011,60,92,1.1215080446592218,0
3012,60,92,1.1190599113358803,0
3013,59,92,1.1188159114150948,0
3014,59,92,1.119111609201009,0
3015,60,92,1.1304204085288256,0
3016,60,92,1.1357517355476192,0
3017,60,91,1.0771008579042427,0
3018,61,91,1.0732832524697915,0
3019,62,90,1.0131908948631645,0
3020,64,89,0.9380585431731925,0
3021,64,89,0.9407782413676068,0
3022,64,89,0.9419813318416164,0
3023,64,89,0.9420034363917693,0
3024,64,89,0.9358645692309984,0
3025,63,89,0.9530215590242915,0
3026,62,88,0.891903428684982,0
3027,62,88,0.895188614535673,0
3028,61,88,0.89270837428101,0
3029,61,88,0.8957996762735456,0
3030,59,88,0.9115292040634995,0
3031,59,88,0.9030718182403689,0
3032,59,88,0.8999202448319739,0
3033,59,88,0.904353498968212,0
3034,59,88,0.9099050484624785,0
3035,59,88,0.9160689385076148,0
3036,61,88,0.9048594107158169,0
3037,61,88,0.9054222203866266,0
3038,61,88,0.9027143450156473,0
3039,61,88,0.8933194923615702,0
3040,63,87,0.8539101242838114,0
3041,63,87,0.853461856283775,0
3042,64,87,0.858055913795779,0
3043,64,87,0.8581781240511372,0
3044,63,88,0.9216867847140565,0
3045,63,88,0.9250370407039918,0
3046,63,87,0.8531447173987726,0
3047,63,87,0.8721665011305049,0
3048,62,87,0.8708764900039568,0
3049,64,86,0.7914499262306527,0
3050,64,86,0.7982718333583944,0
3051,64,86,0.7937709895875923,0
3052,64,86,0.785628750508713,0
3053,65,85,0.7244341288116448,0
3054,64,85,0.7197865250339419,0
3055,65,85,0.716843513732838,0
3056,63,84,0.668365666554837,0
3057,63,84,0.6707170741498157,0
3058,64,84,0.6666447665594205,0
3059,66,83,0.6255564273340315,0
3060,65,84,0.7010549503546827,0
3061,65,84,0.6983194473367803,0
3062,65,84,0.6945309141632788,0
3063,65,84,0.6943135712883123,0
3064,65,84,0.7029149230411895,0
3065,65,84,0.703585578911534,0
3066,65,84,0.6959921516087525,0
3067,67,83,0.6635553185251228,0
3068,67,83,0.6629543724824362,0
3069,68,83,0.6605159479150643,0
3070,69,83,0.6630840629645718,0
3071,66,84,0.701021426814059,0
3072,66,84,0.6954474373351878,0
3073,66,84,0.6955078919421976,0
3074,66,84,0.689819213154642,0
3075,65,84,0.6938278603208345,0
3076,65,83,0.6311694771194926,0
3077,65,82,0.5758320095300768,0
3078,64,82,0.5764672089139095,0
3079,64,83,0.6398293460117748,0
3080,65,83,0.6512800407227224,0
3081,65,83,0.6464362779449766,0
3082,65,83,0.6466227407943552,0
3083,65,83,0.6544244934249764,0
3084,65,83,0.6516214656251578,0
3085,65,83,0.6553764797355143,0
3086,66,83,0.6587070328536538,0
3087,65,83,0.6497041526510475,0
3088,66,83,0.6523852969779728,0
3089,66,83,0.6516592851168571,0
3090,64,83,0.6540050902640542,0
3091,64,83,0.6542585484198389,0
3092,64,83,0.6603032804167924,0
3093,65,83,0.6603962305820642,0
3094,65,82,0.6030136244537425,0
3095,65,82,0.6088381625714828,0
3096,63,83,0.6435616075576399,0
3097,62,83,0.6402350593384472,0
3098,63,83,0.6426206245952926,0
3099,63,83,0.6410960028557747,0
3100,62,84,0.6967584261931188,0
3101,63,84,0.7012498617991514,0
3102,63,84,0.7088058804049797,0
3103,63,84,0.7092724498808093,0
3104,63,84,0.7129713393449493,0
3105,63,84,0.7033286382890946,0
3106,63,84,0.704509870158945,0
3107,60,85,0.739580490715307,0
3108,60,85,0.7418440558579459,0
3109,60,85,0.7352908432301775,0
3110,60,85,0.7378822313067213,0
3111,60,85,0.7390707608316734,0
3112,60,84,0.678536980839417,0
3113,60,84,0.6807676011561125,0
3114,61,84,0.6802473005703359,0
3115,61,84,0.6712234431160323,0
3116,60,84,0.6670968740484386,0
3117,61,85,0.7320809212098538,0
3118,60,85,0.7417829611319757,0
3119,60,86,0.8057156643299095,0
3120,58,87,0.8853880875631875,0
3121,58,87,0.8910805005095608,0
3122,58,87,0.8991863208710856,0
3123,58,87,0.8906609864793427,0
3124,59,87,0.8970806104764051,0
3125,59,86,0.8357798271886714,0
3126,59,87,0.8954672419167764,0
3127,60,87,0.9020945670529908,0
3128,60,87,0.9016563580375805,0
3129,60,87,0.8991064443909272,0
3130,60,88,0.9601103062117181,0
3131,60,88,0.9646349326641939,0
3132,60,88,0.9681354756005749,0
3133,59,88,0.9628446469694609,0
3134,59,88,0.9612383708410198,0
3135,59,88,0.9629167440027231,0
3136,58,88,0.979566932416492,0
3137,58,88,0.978134714889311,0
3138,58,88,0.9811964776953391,0
3139,58,88,0.9868803365253552,0
3140,56,89,1.0171625024922832,0
3141,59,88,0.992692355132167,0
3142,58,88,0.987289248859015,0
3143,60,87,0.9199220956517092,0
3144,60,87,0.9243968389210931,0
3145,59,87,0.9227633163244172,0
3146,59,88,0.9963091212211294,0
